"ID","HWSD2_SMU_ID","WISE30s_SMU_ID","HWSD1_SMU_ID","COVERAGE","SHARE","WRB4","WRB_PHASES","WRB2","WRB2_CODE","FAO90","KOPPEN","TEXTURE_USDA","REF_BULK_DENSITY","BULK_DENSITY","DRAINAGE","ROOT_DEPTH","AWC","PHASE1","PHASE2","ROOTS","IL","ADD_PROP"
44437,26533,WD20026533,26533,3,100,CMca,CMkkca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,1,0,,,0
44438,6683,WD20006683,6683,4,80,CMca,CMleca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,3,44,2,,,,0
44439,14300,WD20014300,14300,3,100,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44440,29840,WD20029840,29840,3,62,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44441,29341,WD20029341,29341,3,65,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44443,14295,WD20014295,14295,3,100,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44444,30599,WD20030599,30599,3,94,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44445,14271,WD20014271,14271,3,100,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44449,14215,WD20014215,14215,3,100,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44452,26936,WD20026936,26936,3,100,CMca,CMkkca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,1,0,,,0
44455,29157,WD20029157,29157,3,100,CMca,CMkkca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,1,0,,,0
44457,28743,WD20028743,28743,3,57,CMca,CMkkca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,1,0,,,0
44459,29305,WD20029305,29305,3,95,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44460,18791,WD20018791,18791,3,60,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,3
44461,18792,WD20018792,18792,3,60,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,3
44463,29129,WD20029129,29129,3,95,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44467,18798,WD20018798,18798,3,50,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,3
44468,18800,WD20018800,18800,3,60,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,3
44469,13738,WD20013738,13738,3,100,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44470,28859,WD20028859,28859,3,92,CMca,CMkkca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,1,0,,,0
44477,28456,WD20028456,28456,3,72,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,3
44479,29701,WD20029701,29701,3,72,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44481,29143,WD20029143,29143,3,45,CMca,CMkkca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,1,0,,,0
44482,29806,WD20029806,29806,3,69,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44486,29133,WD20029133,29133,3,60,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44487,28854,WD20028854,28854,3,79,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44488,29316,WD20029316,29316,3,65,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44493,29137,WD20029137,29137,3,60,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44494,29031,WD20029031,29031,3,74,CMca,CMkkca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,1,0,,,0
44495,26586,WD20026586,26586,3,60,CMca,CMkkca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,1,0,,,0
44496,28912,WD20028912,28912,3,63,CMca,CMkkca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,1,0,,,0
44501,26940,WD20026940,26940,3,70,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,3
44503,28947,WD20028947,28947,3,80,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44505,29198,WD20029198,29198,3,51,CMca,CMkkca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,1,0,,,0
44506,28827,WD20028827,28827,3,80,CMca,CMkkca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,1,0,,,0
44509,29995,WD20029995,29995,3,42,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44510,17701,WD20017701,17701,3,100,CMca,CMleca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,3,44,2,0,,,0
44513,17605,WD20017605,17605,3,100,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44517,28797,WD20028797,28797,3,90,CMca,CMkkca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,1,0,,,0
44521,30069,WD20030069,30069,3,85,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44522,26941,WD20026941,26941,3,40,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44523,26944,WD20026944,26944,3,80,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44524,29635,WD20029635,29635,3,100,CMca,CMkkca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,1,0,,,0
44526,29044,WD20029044,29044,3,55,CMca,CMkkca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,1,0,,,0
44533,29249,WD20029249,29249,3,100,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44534,29024,WD20029024,29024,3,74,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44536,29999,WD20029999,29999,3,67,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44540,26939,WD20026939,26939,3,100,CMca,CMleca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,3,44,2,0,,,0
44541,28909,WD20028909,28909,3,59,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44542,30028,WD20030028,30028,3,64,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44545,30029,WD20030029,30029,3,72,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44547,29508,WD20029508,29508,3,66,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44550,30032,WD20030032,30032,3,70,CMca,CMkkca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,1,0,,,0
44551,28566,WD20028566,28566,3,59,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44553,30257,WD20030257,30257,3,36,CMca,CMkkca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,1,0,,,0
44557,26587,WD20026587,26587,3,70,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,3
44558,28815,WD20028815,28815,3,92,CMca,CMkkca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,1,0,,,0
44560,28817,WD20028817,28817,3,70,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44565,28717,WD20028717,28717,3,95,CMca,CMkkca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,1,0,,,0
44566,26943,WD20026943,26943,3,100,CMca,CMleca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,3,44,2,0,,,0
44572,16873,WD20016873,16873,3,100,CMca,CMleca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,3,44,2,0,,,0
44574,26942,WD20026942,26942,3,100,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44577,28532,WD20028532,28532,3,71,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44578,26585,WD20026585,26585,3,70,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44579,26584,WD20026584,26584,3,70,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44582,30117,WD20030117,30117,3,52,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44583,29577,WD20029577,29577,3,77,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44589,12880,WD20012880,12880,3,35,CMca,CMkkca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,1,0,,,3
44590,30097,WD20030097,30097,3,43,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44592,17374,WD20017374,17374,3,50,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44596,17373,WD20017373,17373,3,40,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44597,29610,WD20029610,29610,3,78,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44599,29231,WD20029231,29231,3,100,CMca,CMkkca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,1,0,,,0
44600,29541,WD20029541,29541,3,59,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44601,30096,WD20030096,30096,3,66,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44602,28920,WD20028920,28920,3,80,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44605,29542,WD20029542,29542,3,73,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44607,29597,WD20029597,29597,3,100,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44609,28932,WD20028932,28932,3,95,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44610,29228,WD20029228,29228,3,60,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44616,30104,WD20030104,30104,3,64,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44619,30100,WD20030100,30100,3,43,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44622,11449,WD20011449,11449,2,100,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44624,11209,WD20011209,11209,2,100,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44629,28790,WD20028790,28790,3,57,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44631,11325,WD20011325,11325,2,100,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,23,,,,0
44636,29670,WD20029670,29670,3,39,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44639,29973,WD20029973,29973,3,64,CMca,CMkkca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,1,0,,,0
44640,11208,WD20011208,11208,2,100,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44641,11502,WD20011502,11502,2,100,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44642,11505,WD20011505,11505,2,100,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44643,11217,WD20011217,11217,2,100,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44645,11324,WD20011324,11324,2,100,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,23,,,,0
44646,11510,WD20011510,11510,2,100,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44647,11207,WD20011207,11207,2,100,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44650,28905,WD20028905,28905,3,60,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44651,11218,WD20011218,11218,2,100,CMca,CMkkca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,18,,,,0
44652,29430,WD20029430,29430,3,59,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44654,29956,WD20029956,29956,3,63,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44656,28400,WD20028400,28400,3,100,CMca,CMkkca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,1,0,,,0
44657,29961,WD20029961,29961,3,64,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44659,29046,WD20029046,29046,3,74,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44660,29435,WD20029435,29435,3,45,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44661,11216,WD20011216,11216,2,100,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44664,29963,WD20029963,29963,3,64,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44665,29968,WD20029968,29968,3,84,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44666,28666,WD20028666,28666,3,91,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44667,29965,WD20029965,29965,3,80,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44669,29514,WD20029514,29514,3,94,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44670,11255,WD20011255,11255,2,100,CMca,CMyeca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,22,,,,0
44673,11215,WD20011215,11215,2,100,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44674,11213,WD20011213,11213,2,100,CMca,CMyeca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,22,,,,0
44677,11509,WD20011509,11509,2,100,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44683,11508,WD20011508,11508,2,100,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44685,29422,WD20029422,29422,3,47,CMca,CMkkca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,1,0,,,0
44691,11200,WD20011200,11200,2,100,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,23,,,,0
44692,29987,WD20029987,29987,3,78,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44693,11199,WD20011199,11199,2,100,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,23,,,,0
44695,26938,WD20026938,26938,3,90,CMca,CMkkca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,1,0,,,0
44696,28971,WD20028971,28971,3,73,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44697,28327,WD20028327,28327,3,66,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44699,11196,WD20011196,11196,2,100,CMca,CMkkca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,18,,,,0
44701,11195,WD20011195,11195,2,100,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,23,,,,0
44702,29484,WD20029484,29484,3,47,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44703,11193,WD20011193,11193,2,100,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,23,,,,0
44704,29992,WD20029992,29992,3,80,CMca,CMkkca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,1,0,,,0
44705,26937,WD20026937,26937,3,40,CMca,CMleca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,3,44,2,0,,,0
44708,11749,WD20011749,11749,2,100,CMca,CMkkca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,18,,,,0
44709,11754,WD20011754,11754,2,100,CMca,CMkkca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,18,,,,0
44712,11206,WD20011206,11206,2,100,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44713,28073,WD20028073,28073,3,94,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44714,11205,WD20011205,11205,2,100,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44716,11204,WD20011204,11204,2,100,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,23,,,,0
44720,11201,WD20011201,11201,2,100,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,23,,,,0
44723,29981,WD20029981,29981,3,42,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,,,,,0
44724,29977,WD20029977,29977,3,82,CMca,CMkkca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,1,0,,,0
44725,11202,WD20011202,11202,2,100,CMca,CMca,CM,8,CMc,B,9,1.7100000,1.4600000,MW,1,173,23,,,,0
47585,29824,WD30029824,29824,3,62,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,,,,,0
47588,11028,WD30011028,11028,2,100,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,,,,,0
47592,10564,WD30010564,10564,1,40,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,,,1,1,0
47593,11750,WD30011750,11750,2,100,CMca,CMkkca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,18,,,,0
47595,3026,WD30003026,3026,4,40,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,,,,,0
47596,1114,WD30001114,1114,4,50,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,,,,,0
47597,10298,WD30010298,10298,1,60,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,,,1,1,0
47598,3027,WD30003027,3027,4,50,CMca,CMlekkca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,3,44,1,2,,,0
47603,29838,WD30029838,29838,3,76,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,,,,,0
47605,9545,WD30009545,9545,1,100,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,,,1,1,0
47606,1135,WD30001135,1135,4,70,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,,,,,3
47607,1128,WD30001128,1128,4,70,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,,,,,0
47608,9537,WD30009537,9537,1,50,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,3,44,,,3,1,0
47611,1127,WD30001127,1127,4,70,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,,,,,0
47613,6659,WD30006659,6659,4,50,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,,,,,0
47616,1117,WD30001117,1117,4,60,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,,,,,0
47619,1118,WD30001118,1118,4,60,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,,,,,0
47621,1126,WD30001126,1126,4,70,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,,,,,0
47622,1125,WD30001125,1125,4,70,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,,,,,0
47623,1121,WD30001121,1121,4,70,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,,,,,0
47624,9546,WD30009546,9546,1,100,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,,,1,1,0
47625,1120,WD30001120,1120,4,40,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,,,,,0
47626,9547,WD30009547,9547,1,50,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,2,109,,,1,3,0
47627,1119,WD30001119,1119,4,60,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,,,,,0
47631,9353,WD30009353,9353,1,35,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,,,2,1,0
47632,30022,WD30030022,30022,3,59,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,,,,,0
47638,9551,WD30009551,9551,1,65,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,,,1,1,0
47639,1115,WD30001115,1115,4,50,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,,,,,0
47640,11753,WD30011753,11753,2,100,CMca,CMkkca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,18,,,,0
47641,1129,WD30001129,1129,4,50,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,,,,,0
47649,9713,WD30009713,9713,1,55,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,,,1,1,0
47650,9710,WD30009710,9710,1,60,CMca,CMlekkca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,3,44,1,2,3,1,0
47651,9709,WD30009709,9709,1,60,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,,,1,1,0
47652,9550,WD30009550,9550,1,50,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,,,1,1,0
47653,9703,WD30009703,9703,1,55,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,,,1,1,0
47656,3498,WD30003498,3498,4,60,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,,,,,0
47660,3694,WD30003694,3694,4,40,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,,,,,0
47664,9734,WD30009734,9734,1,65,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,3,44,,,3,1,0
47667,9834,WD30009834,9834,1,70,CMca,CMleca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,3,44,2,,1,1,0
47668,9554,WD30009554,9554,1,50,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,3,44,,,3,1,0
47677,30262,WD30030262,30262,3,66,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,,,,,0
47679,3499,WD30003499,3499,4,40,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,,,,,3
47682,10397,WD30010397,10397,1,70,CMca,CMleca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,3,44,2,23,4,1,0
47684,17061,WD30017061,17061,3,100,CMca,CMleca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,3,44,2,0,,,0
47693,10404,WD30010404,10404,1,75,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,,,1,1,0
47696,18081,WD30018081,18081,3,72,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,,,,,0
47697,9558,WD30009558,9558,1,50,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,,,1,1,0
47701,9556,WD30009556,9556,1,50,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,,,1,1,0
47703,9559,WD30009559,9559,1,70,CMca,CMlekkca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,3,44,1,,3,1,0
47704,9555,WD30009555,9555,1,70,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,,,1,1,0
47710,9560,WD30009560,9560,1,70,CMca,CMlekkca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,3,44,1,,3,1,0
47714,9735,WD30009735,9735,1,55,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,3,44,,,3,1,0
47720,3693,WD30003693,3693,4,30,CMca,CMlekkca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,1,,,,0
47724,9564,WD30009564,9564,1,100,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,,,1,2,0
47729,9566,WD30009566,9566,1,50,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,,,1,2,0
47731,4665,WD30004665,4665,4,70,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,,,,,3
47734,9562,WD30009562,9562,1,70,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,,,1,1,0
47735,11096,WD30011096,11096,2,100,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,,,,,0
47737,11503,WD30011503,11503,2,100,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,,,,,0
47738,11506,WD30011506,11506,2,100,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,,,,,0
47740,3695,WD30003695,3695,4,50,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,,,,,0
47741,9845,WD30009845,9845,1,50,CMca,CMskca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,25,,2,2,0
47754,9856,WD30009856,9856,1,60,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,,,1,1,0
47761,30466,WD30030466,30466,3,54,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,,,,,0
47763,30440,WD30030440,30440,3,60,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,,,,,0
47765,31836,WD30031836,31836,3,50,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,,,,,0
47767,30460,WD30030460,30460,3,54,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,,,,,0
47768,30426,WD30030426,30426,3,60,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,,,,,0
47769,31833,WD30031833,31833,3,50,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,,,,,0
47772,30432,WD30030432,30432,3,68,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,,,,,0
47774,31879,WD30031879,31879,3,50,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,,,,,0
